    (0.555677,0)     (0.563441,0)     (0.571676,0)      (0.58026,0)     (0.589069,0)     (0.597961,0)     (0.606827,0)     (0.615499,0)     (0.623857,0)     (0.631765,0)     (0.639076,0)     (0.645692,0)     (0.651522,0)      (0.65645,0)     (0.660385,0)     (0.663238,0)      (0.66497,0)     (0.665553,0)     (0.664924,0)     (0.663087,0)     (0.660054,0)     (0.655843,0)     (0.650501,0)     (0.644052,0)     (0.636607,0)     (0.628255,0)     (0.619092,0)     (0.609246,0)     (0.598839,0)     (0.588041,0)     (0.576986,0)     (0.565833,0)
    (0.554778,0)      (0.54397,0)     (0.533588,0)     (0.523805,0)     (0.514785,0)     (0.506705,0)     (0.499714,0)      (0.49397,0)     (0.489581,0)     (0.486689,0)     (0.485395,0)     (0.485758,0)     (0.487881,0)     (0.491804,0)     (0.497534,0)     (0.505065,0)     (0.514382,0)     (0.525457,0)     (0.538184,0)     (0.552458,0)     (0.568152,0)      (0.58516,0)     (0.603283,0)     (0.622345,0)     (0.642112,0)     (0.662389,0)     (0.682887,0)     (0.703382,0)     (0.723628,0)     (0.743324,0)     (0.762176,0)     (0.779918,0)
    (0.796262,0)     (0.810922,0)     (0.823645,0)     (0.834153,0)     (0.842214,0)      (0.84759,0)     (0.850055,0)     (0.849427,0)     (0.845533,0)     (0.838218,0)     (0.827388,0)     (0.812928,0)     (0.794805,0)     (0.772993,0)      (0.74749,0)      (0.71835,0)     (0.685638,0)     (0.649494,0)     (0.610006,0)     (0.567393,0)     (0.521842,0)     (0.473589,0)     (0.422883,0)     (0.370016,0)     (0.315304,0)     (0.259063,0)     (0.201638,0)     (0.143398,0)    (0.0846938,0)    (0.0259112,0)   (-0.0325795,0)   (-0.0903854,0)
   (-0.147131,0)    (-0.202446,0)     (-0.25597,0)     (-0.30736,0)    (-0.356274,0)    (-0.402394,0)    (-0.445411,0)    (-0.485079,0)    (-0.521127,0)    (-0.553345,0)    (-0.581562,0)    (-0.605605,0)    (-0.625312,0)    (-0.640606,0)    (-0.651433,0)    (-0.657753,0)    (-0.659569,0)    (-0.656893,0)    (-0.649795,0)    (-0.638377,0)    (-0.622743,0)    (-0.603017,0)    (-0.579398,0)    (-0.552082,0)    (-0.521239,0)    (-0.487115,0)    (-0.449959,0)     (-0.41002,0)    (-0.367547,0)    (-0.322837,0)    (-0.276164,0)    (-0.227787,0)
   (-0.178003,0)    (-0.127098,0)   (-0.0753299,0)    (-0.022969,0)    (0.0297262,0)    (0.0825124,0)      (0.13513,0)     (0.187376,0)     (0.239023,0)     (0.289861,0)     (0.339728,0)     (0.388432,0)     (0.435839,0)     (0.481775,0)      (0.52613,0)     (0.568787,0)     (0.609642,0)     (0.648605,0)      (0.68558,0)     (0.720516,0)     (0.753326,0)     (0.783997,0)     (0.812433,0)     (0.838627,0)     (0.862508,0)     (0.884059,0)     (0.903231,0)     (0.920001,0)     (0.934334,0)     (0.946178,0)     (0.955506,0)       (0.9623,0)
    (0.966495,0)     (0.968062,0)      (0.96698,0)     (0.963188,0)     (0.956655,0)     (0.947344,0)     (0.935218,0)     (0.920229,0)     (0.902372,0)     (0.881608,0)     (0.857923,0)     (0.831335,0)     (0.801832,0)     (0.769423,0)     (0.734166,0)     (0.696095,0)     (0.655277,0)     (0.611799,0)     (0.565748,0)     (0.517271,0)     (0.466514,0)      (0.41364,0)     (0.358826,0)     (0.302302,0)     (0.244313,0)     (0.185118,0)     (0.124997,0)    (0.0642482,0)   (0.00318582,0)   (-0.0578367,0)    (-0.118465,0)    (-0.178347,0)
   (-0.237086,0)    (-0.294313,0)    (-0.349631,0)     (-0.40265,0)    (-0.452971,0)    (-0.500223,0)     (-0.54404,0)    (-0.584037,0)    (-0.619891,0)    (-0.651297,0)    (-0.677911,0)    (-0.699506,0)    (-0.715832,0)    (-0.726704,0)    (-0.731933,0)    (-0.731436,0)    (-0.725115,0)    (-0.712945,0)    (-0.694959,0)    (-0.671212,0)    (-0.641834,0)    (-0.606974,0)    (-0.566867,0)    (-0.521772,0)    (-0.472024,0)    (-0.417965,0)    (-0.360004,0)    (-0.298591,0)    (-0.234215,0)    (-0.167404,0)   (-0.0986947,0)   (-0.0286713,0)
   (0.0420508,0)     (0.112898,0)     (0.183221,0)     (0.252398,0)     (0.319797,0)     (0.384817,0)     (0.446808,0)     (0.505221,0)     (0.559492,0)     (0.609071,0)     (0.653475,0)      (0.69226,0)     (0.724999,0)     (0.751336,0)     (0.770992,0)      (0.78373,0)     (0.789363,0)     (0.787771,0)     (0.778907,0)     (0.762819,0)     (0.739585,0)     (0.709364,0)     (0.672379,0)     (0.628944,0)     (0.579409,0)     (0.524194,0)     (0.463789,0)      (0.39871,0)     (0.329552,0)     (0.256938,0)     (0.181551,0)     (0.104064,0)
   (0.0252339,0)   (-0.0542003,0)    (-0.133498,0)    (-0.211895,0)    (-0.288626,0)    (-0.362961,0)     (-0.43415,0)    (-0.501499,0)    (-0.564353,0)    (-0.622046,0)    (-0.674012,0)    (-0.719705,0)    (-0.758664,0)    (-0.790457,0)     (-0.81476,0)    (-0.831303,0)    (-0.839859,0)    (-0.840346,0)    (-0.832687,0)     (-0.81694,0)    (-0.793217,0)    (-0.761723,0)     (-0.72271,0)    (-0.676573,0)    (-0.623698,0)    (-0.564593,0)    (-0.499792,0)    (-0.429944,0)    (-0.355698,0)    (-0.277757,0)    (-0.196916,0)    (-0.113923,0)
  (-0.0296148,0)    (0.0552008,0)      (0.13968,0)      (0.22299,0)     (0.304308,0)     (0.382829,0)     (0.457747,0)     (0.528334,0)     (0.593855,0)     (0.653667,0)     (0.707174,0)     (0.753811,0)     (0.793095,0)     (0.824646,0)     (0.848101,0)     (0.863253,0)     (0.869903,0)     (0.867966,0)     (0.857469,0)     (0.838504,0)     (0.811223,0)     (0.775886,0)     (0.732867,0)     (0.682551,0)     (0.625448,0)     (0.562105,0)     (0.493146,0)     (0.419271,0)     (0.341177,0)     (0.259673,0)     (0.175561,0)    (0.0896616,0)
  (0.00285283,0)   (-0.0840069,0)    (-0.170085,0)    (-0.254474,0)    (-0.336354,0)    (-0.414934,0)    (-0.489383,0)    (-0.558991,0)    (-0.623052,0)    (-0.680932,0)     (-0.73206,0)    (-0.775926,0)    (-0.812085,0)    (-0.840205,0)    (-0.859975,0)    (-0.871263,0)    (-0.873906,0)    (-0.867929,0)    (-0.853342,0)    (-0.830368,0)     (-0.79921,0)    (-0.760195,0)    (-0.713709,0)    (-0.660241,0)    (-0.600346,0)    (-0.534605,0)    (-0.463694,0)    (-0.388336,0)    (-0.309255,0)    (-0.227276,0)    (-0.143206,0)   (-0.0578995,0)
   (0.0277943,0)     (0.113043,0)      (0.19701,0)     (0.278842,0)     (0.357764,0)     (0.432981,0)      (0.50377,0)     (0.569448,0)     (0.629382,0)     (0.683004,0)     (0.729788,0)     (0.769323,0)     (0.801233,0)     (0.825238,0)      (0.84112,0)     (0.848794,0)      (0.84818,0)     (0.839331,0)      (0.82237,0)     (0.797525,0)     (0.765058,0)     (0.725317,0)     (0.678731,0)      (0.62578,0)     (0.567026,0)     (0.503073,0)     (0.434555,0)     (0.362179,0)     (0.286643,0)     (0.208724,0)     (0.129197,0)    (0.0488085,0)
  (-0.0316287,0)    (-0.111363,0)    (-0.189629,0)      (-0.2657,0)    (-0.338871,0)    (-0.408446,0)    (-0.473771,0)    (-0.534273,0)    (-0.589411,0)    (-0.638706,0)    (-0.681745,0)    (-0.718173,0)    (-0.747678,0)    (-0.770059,0)    (-0.785158,0)    (-0.792928,0)    (-0.793349,0)    (-0.786453,0)    (-0.772405,0)    (-0.751407,0)    (-0.723709,0)    (-0.689637,0)    (-0.649549,0)    (-0.603891,0)    (-0.553145,0)    (-0.497801,0)    (-0.438432,0)    (-0.375631,0)    (-0.309947,0)    (-0.242034,0)    (-0.172542,0)     (-0.10209,0)
   (-0.031306,0)    (0.0391738,0)     (0.108763,0)     (0.176862,0)     (0.242894,0)      (0.30633,0)     (0.366633,0)     (0.423347,0)     (0.476063,0)     (0.524381,0)      (0.56797,0)     (0.606514,0)     (0.639792,0)     (0.667598,0)     (0.689826,0)     (0.706357,0)      (0.71716,0)     (0.722227,0)      (0.72164,0)     (0.715487,0)     (0.703873,0)     (0.687014,0)     (0.665095,0)     (0.638398,0)     (0.607163,0)     (0.571699,0)     (0.532329,0)     (0.489383,0)      (0.44322,0)     (0.394206,0)     (0.342716,0)     (0.289114,0)
    (0.233732,0)     (0.176976,0)     (0.119169,0)     (0.060667,0)   (0.00181229,0)    (-0.057075,0)     (-0.11569,0)    (-0.173754,0)    (-0.230988,0)     (-0.28716,0)    (-0.342086,0)    (-0.395482,0)    (-0.447195,0)     (-0.49707,0)    (-0.544971,0)    (-0.590751,0)    (-0.634308,0)    (-0.675543,0)    (-0.714386,0)    (-0.750782,0)    (-0.784652,0)    (-0.815981,0)    (-0.844708,0)    (-0.870852,0)     (-0.89433,0)    (-0.915167,0)    (-0.933334,0)    (-0.948819,0)    (-0.961628,0)    (-0.971738,0)    (-0.979138,0)    (-0.983802,0)
   (-0.985717,0)    (-0.984887,0)    (-0.981281,0)    (-0.974886,0)    (-0.965716,0)    (-0.953738,0)    (-0.938932,0)      (-0.9213,0)    (-0.900816,0)    (-0.877512,0)    (-0.851359,0)     (-0.82244,0)    (-0.790735,0)    (-0.756299,0)    (-0.719176,0)    (-0.679469,0)     (-0.63725,0)    (-0.592624,0)    (-0.545697,0)    (-0.496649,0)    (-0.445617,0)     (-0.39277,0)    (-0.338328,0)    (-0.282511,0)    (-0.225561,0)    (-0.167728,0)    (-0.109313,0)    (-0.050588,0)    (0.0081477,0)     (0.066542,0)     (0.124276,0)     (0.180995,0)
    (0.236362,0)     (0.290045,0)     (0.341705,0)     (0.390977,0)      (0.43755,0)     (0.481076,0)     (0.521213,0)     (0.557687,0)     (0.590223,0)     (0.618536,0)     (0.642414,0)     (0.661667,0)     (0.676101,0)     (0.685557,0)     (0.689956,0)     (0.689241,0)     (0.683369,0)      (0.67233,0)     (0.656185,0)     (0.635045,0)     (0.609028,0)     (0.578287,0)     (0.543041,0)     (0.503539,0)      (0.46007,0)     (0.412935,0)     (0.362512,0)     (0.309163,0)     (0.253273,0)     (0.195309,0)     (0.135708,0)    (0.0749197,0)
   (0.0134394,0)   (-0.0482682,0)    (-0.109723,0)    (-0.170434,0)    (-0.229909,0)    (-0.287698,0)    (-0.343317,0)    (-0.396337,0)    (-0.446338,0)    (-0.492933,0)    (-0.535744,0)    (-0.574422,0)    (-0.608683,0)    (-0.638229,0)     (-0.66286,0)    (-0.682401,0)     (-0.69667,0)    (-0.705568,0)    (-0.709044,0)    (-0.707089,0)    (-0.699693,0)    (-0.686935,0)     (-0.66892,0)    (-0.645821,0)    (-0.617777,0)    (-0.585024,0)    (-0.547819,0)    (-0.506444,0)    (-0.461176,0)    (-0.412393,0)     (-0.36044,0)    (-0.305677,0)
   (-0.248491,0)    (-0.189293,0)    (-0.128465,0)   (-0.0664112,0)  (-0.00355323,0)    (0.0597187,0)     (0.122993,0)     (0.185887,0)     (0.248041,0)     (0.309083,0)     (0.368708,0)     (0.426557,0)     (0.482376,0)     (0.535855,0)     (0.586777,0)     (0.634926,0)     (0.680086,0)     (0.722103,0)     (0.760842,0)     (0.796206,0)     (0.828099,0)     (0.856471,0)     (0.881285,0)      (0.90257,0)     (0.920294,0)     (0.934513,0)     (0.945304,0)     (0.952725,0)     (0.956872,0)     (0.957852,0)     (0.955805,0)     (0.950828,0)
    (0.943056,0)     (0.932657,0)     (0.919742,0)     (0.904483,0)      (0.88703,0)     (0.867525,0)     (0.846123,0)     (0.822939,0)     (0.798134,0)     (0.771825,0)     (0.744131,0)     (0.715186,0)      (0.68509,0)     (0.653936,0)     (0.621822,0)     (0.588837,0)     (0.555068,0)     (0.520553,0)     (0.485384,0)      (0.44962,0)     (0.413327,0)      (0.37653,0)     (0.339274,0)     (0.301612,0)     (0.263597,0)     (0.225283,0)     (0.186698,0)     (0.147876,0)     (0.108902,0)    (0.0697852,0)    (0.0306123,0)   (-0.0085595,0)
  (-0.0476777,0)   (-0.0866671,0)    (-0.125443,0)    (-0.163949,0)    (-0.202086,0)    (-0.239773,0)    (-0.276907,0)    (-0.313381,0)    (-0.349094,0)    (-0.383954,0)    (-0.417849,0)    (-0.450677,0)    (-0.482319,0)     (-0.51269,0)    (-0.541688,0)    (-0.569185,0)    (-0.595114,0)    (-0.619389,0)    (-0.641925,0)     (-0.66265,0)    (-0.681481,0)    (-0.698382,0)    (-0.713318,0)    (-0.726264,0)    (-0.737197,0)    (-0.746114,0)    (-0.753028,0)     (-0.75796,0)    (-0.760956,0)    (-0.762079,0)    (-0.761371,0)    (-0.758919,0)
    (-0.75481,0)    (-0.749165,0)    (-0.742088,0)    (-0.733697,0)    (-0.724137,0)    (-0.713544,0)    (-0.702081,0)    (-0.689894,0)    (-0.677124,0)    (-0.663929,0)    (-0.650468,0)    (-0.636903,0)    (-0.623403,0)      (-0.6101,0)    (-0.597131,0)     (-0.58465,0)    (-0.572778,0)    (-0.561643,0)    (-0.551335,0)    (-0.541953,0)    (-0.533578,0)      (-0.5263,0)    (-0.520162,0)    (-0.515178,0)    (-0.511402,0)    (-0.508852,0)    (-0.507524,0)    (-0.507372,0)    (-0.508401,0)    (-0.510545,0)    (-0.513743,0)    (-0.517947,0)
   (-0.523062,0)     (-0.52899,0)    (-0.535657,0)     (-0.54294,0)    (-0.550732,0)    (-0.558929,0)    (-0.567411,0)    (-0.576073,0)    (-0.584779,0)    (-0.593412,0)    (-0.601865,0)    (-0.610028,0)    (-0.617817,0)    (-0.625137,0)     (-0.63187,0)    (-0.637971,0)    (-0.643348,0)    (-0.647997,0)    (-0.651812,0)    (-0.654798,0)    (-0.656894,0)    (-0.658144,0)    (-0.658518,0)    (-0.658021,0)    (-0.656695,0)     (-0.65457,0)    (-0.651686,0)    (-0.648119,0)    (-0.643929,0)    (-0.639187,0)    (-0.633942,0)    (-0.628309,0)
   (-0.622392,0)    (-0.616229,0)    (-0.609948,0)    (-0.603645,0)    (-0.597408,0)    (-0.591311,0)    (-0.585471,0)    (-0.579953,0)    (-0.574833,0)    (-0.570189,0)    (-0.566096,0)    (-0.562588,0)    (-0.559709,0)    (-0.557518,0)     (-0.55603,0)    (-0.555275,0)    (-0.555247,0)    (-0.555952,0)    (-0.557368,0)    (-0.559489,0)     (-0.56225,0)    (-0.565637,0)    (-0.569591,0)    (-0.574057,0)    (-0.578966,0)    (-0.584234,0)    (-0.589792,0)    (-0.595582,0)    (-0.601489,0)    (-0.607441,0)    (-0.613339,0)    (-0.619117,0)
   (-0.624667,0)    (-0.629916,0)    (-0.634787,0)    (-0.639196,0)     (-0.64309,0)    (-0.646401,0)    (-0.649073,0)    (-0.651062,0)    (-0.652325,0)    (-0.652845,0)    (-0.652589,0)    (-0.651559,0)    (-0.649748,0)     (-0.64717,0)    (-0.643844,0)    (-0.639812,0)      (-0.6351,0)    (-0.629789,0)    (-0.623898,0)    (-0.617519,0)    (-0.610727,0)      (-0.6036,0)    (-0.596225,0)    (-0.588669,0)    (-0.581068,0)    (-0.573476,0)    (-0.566013,0)    (-0.558788,0)    (-0.551864,0)    (-0.545365,0)    (-0.539381,0)    (-0.533988,0)
   (-0.529268,0)    (-0.525289,0)    (-0.522124,0)    (-0.519841,0)    (-0.518461,0)    (-0.518051,0)    (-0.518646,0)    (-0.520269,0)    (-0.522901,0)    (-0.526556,0)    (-0.531231,0)    (-0.536881,0)     (-0.54349,0)    (-0.551002,0)    (-0.559369,0)    (-0.568498,0)     (-0.57833,0)    (-0.588799,0)    (-0.599798,0)    (-0.611203,0)    (-0.622904,0)    (-0.634817,0)    (-0.646819,0)     (-0.65877,0)    (-0.670523,0)    (-0.681982,0)    (-0.692999,0)    (-0.703436,0)    (-0.713193,0)    (-0.722124,0)    (-0.730109,0)    (-0.737026,0)
   (-0.742747,0)    (-0.747171,0)    (-0.750209,0)    (-0.751743,0)    (-0.751686,0)    (-0.749973,0)    (-0.746524,0)     (-0.74128,0)    (-0.734191,0)    (-0.725185,0)    (-0.714273,0)    (-0.701404,0)    (-0.686591,0)    (-0.669812,0)    (-0.651091,0)    (-0.630435,0)    (-0.607889,0)    (-0.583495,0)     (-0.55728,0)    (-0.529303,0)    (-0.499644,0)    (-0.468374,0)    (-0.435563,0)    (-0.401319,0)    (-0.365733,0)    (-0.328884,0)     (-0.29088,0)    (-0.251847,0)    (-0.211886,0)    (-0.171129,0)    (-0.129669,0)   (-0.0876596,0)
  (-0.0451932,0)   (-0.0024217,0)    (0.0405683,0)    (0.0836337,0)      (0.12666,0)     (0.169504,0)     (0.212055,0)     (0.254189,0)       (0.2958,0)     (0.336764,0)     (0.376977,0)     (0.416339,0)     (0.454708,0)     (0.492001,0)     (0.528128,0)     (0.562995,0)     (0.596489,0)     (0.628514,0)     (0.659004,0)     (0.687878,0)     (0.715061,0)     (0.740464,0)     (0.764024,0)     (0.785691,0)     (0.805372,0)     (0.823032,0)     (0.838611,0)     (0.852069,0)     (0.863363,0)     (0.872433,0)     (0.879284,0)     (0.883849,0)
    (0.886126,0)     (0.886092,0)     (0.883725,0)     (0.879038,0)     (0.872025,0)     (0.862667,0)     (0.851013,0)     (0.837053,0)     (0.820819,0)     (0.802349,0)     (0.781667,0)     (0.758835,0)     (0.733886,0)     (0.706892,0)     (0.677937,0)     (0.647055,0)     (0.614364,0)      (0.57993,0)     (0.543866,0)     (0.506249,0)      (0.46722,0)      (0.42688,0)     (0.385351,0)     (0.342778,0)     (0.299273,0)     (0.255002,0)      (0.21009,0)     (0.164685,0)     (0.118966,0)    (0.0730782,0)    (0.0271728,0)   (-0.0185663,0)
   (-0.064004,0)    (-0.108969,0)     (-0.15331,0)    (-0.196886,0)    (-0.239501,0)    (-0.281014,0)    (-0.321297,0)    (-0.360209,0)    (-0.397592,0)    (-0.433346,0)    (-0.467348,0)    (-0.499489,0)    (-0.529669,0)    (-0.557829,0)    (-0.583876,0)    (-0.607737,0)    (-0.629398,0)    (-0.648797,0)    (-0.665935,0)    (-0.680794,0)    (-0.693387,0)    (-0.703755,0)    (-0.711913,0)     (-0.71795,0)    (-0.721917,0)    (-0.723888,0)    (-0.723967,0)    (-0.722272,0)    (-0.718939,0)    (-0.714097,0)    (-0.707864,0)    (-0.700389,0)
   (-0.691861,0)    (-0.682425,0)    (-0.672273,0)     (-0.66158,0)    (-0.650516,0)    (-0.639265,0)    (-0.627992,0)    (-0.616867,0)     (-0.60606,0)    (-0.595738,0)    (-0.586055,0)    (-0.577156,0)    (-0.569183,0)    (-0.562237,0)    (-0.556434,0)     (-0.55186,0)    (-0.548605,0)    (-0.546717,0)    (-0.546233,0)    (-0.547188,0)    (-0.549557,0)     (-0.55332,0)    (-0.558456,0)     (-0.56489,0)     (-0.57255,0)    (-0.581345,0)    (-0.591156,0)    (-0.601824,0)    (-0.613227,0)    (-0.625178,0)    (-0.637502,0)    (-0.649992,0)
   (-0.662452,0)    (-0.674653,0)    (-0.686387,0)    (-0.697405,0)    (-0.707497,0)    (-0.716442,0)    (-0.724001,0)    (-0.729947,0)     (-0.73406,0)    (-0.736138,0)    (-0.735969,0)    (-0.733388,0)    (-0.728241,0)    (-0.720363,0)    (-0.709636,0)    (-0.695925,0)    (-0.679178,0)    (-0.659331,0)    (-0.636353,0)    (-0.610227,0)    (-0.580989,0)    (-0.548691,0)    (-0.513393,0)    (-0.475218,0)    (-0.434291,0)    (-0.390777,0)     (-0.34485,0)    (-0.296717,0)    (-0.246664,0)    (-0.194868,0)    (-0.141627,0)   (-0.0872584,0)
  (-0.0320379,0)    (0.0237244,0)    (0.0797064,0)     (0.135567,0)     (0.190965,0)     (0.245586,0)     (0.299113,0)     (0.351199,0)      (0.40154,0)     (0.449868,0)     (0.495885,0)     (0.539336,0)     (0.579951,0)     (0.617561,0)     (0.651939,0)     (0.682934,0)     (0.710426,0)     (0.734323,0)     (0.754552,0)     (0.771064,0)     (0.783876,0)     (0.793015,0)     (0.798597,0)     (0.800665,0)     (0.799392,0)      (0.79491,0)     (0.787464,0)      (0.77727,0)     (0.764559,0)     (0.749631,0)     (0.732755,0)     (0.714232,0)
    (0.694425,0)     (0.673646,0)     (0.652223,0)     (0.630543,0)     (0.608908,0)     (0.587676,0)     (0.567186,0)     (0.547727,0)       (0.5296,0)     (0.513094,0)     (0.498497,0)     (0.485998,0)     (0.475828,0)     (0.468159,0)     (0.463122,0)      (0.46079,0)      (0.46128,0)     (0.464606,0)     (0.470751,0)     (0.479659,0)     (0.491249,0)     (0.505403,0)     (0.521942,0)     (0.540679,0)     (0.561347,0)     (0.583703,0)     (0.607451,0)     (0.632271,0)     (0.657835,0)     (0.683744,0)     (0.709634,0)     (0.735102,0)
    (0.759748,0)     (0.783188,0)     (0.804995,0)     (0.824761,0)     (0.842139,0)     (0.856765,0)     (0.868278,0)     (0.876318,0)     (0.880627,0)     (0.880921,0)     (0.876944,0)      (0.86853,0)     (0.855534,0)     (0.837829,0)     (0.815327,0)     (0.788035,0)     (0.756001,0)      (0.71929,0)     (0.677987,0)     (0.632307,0)     (0.582476,0)     (0.528767,0)     (0.471454,0)     (0.410889,0)     (0.347486,0)     (0.281669,0)     (0.213883,0)     (0.144618,0)    (0.0743834,0)   (0.00369685,0)   (-0.0668916,0)    (-0.136826,0)
   (-0.205558,0)    (-0.272557,0)    (-0.337267,0)    (-0.399191,0)    (-0.457778,0)    (-0.512544,0)    (-0.563036,0)    (-0.608816,0)    (-0.649504,0)    (-0.684743,0)    (-0.714224,0)    (-0.737683,0)    (-0.754881,0)    (-0.765688,0)    (-0.770009,0)     (-0.76778,0)    (-0.759022,0)    (-0.743782,0)    (-0.722224,0)    (-0.694504,0)    (-0.660846,0)    (-0.621543,0)    (-0.576932,0)    (-0.527403,0)     (-0.47338,0)    (-0.415322,0)    (-0.353748,0)    (-0.289198,0)    (-0.222211,0)    (-0.153395,0)   (-0.0833522,0)   (-0.0126679,0)
    (0.058012,0)      (0.12806,0)       (0.1969,0)     (0.263924,0)     (0.328529,0)     (0.390182,0)      (0.44833,0)     (0.502478,0)      (0.55217,0)     (0.596962,0)       (0.6365,0)     (0.670406,0)     (0.698417,0)     (0.720299,0)     (0.735883,0)     (0.745068,0)     (0.747776,0)     (0.743989,0)     (0.733739,0)     (0.717187,0)     (0.694449,0)     (0.665773,0)      (0.63139,0)     (0.591665,0)     (0.546907,0)     (0.497525,0)     (0.443973,0)     (0.386718,0)     (0.326253,0)     (0.263115,0)     (0.197858,0)     (0.131039,0)
   (0.0632291,0)  (-0.00499706,0)   (-0.0730617,0)    (-0.140398,0)    (-0.206447,0)    (-0.270659,0)    (-0.332512,0)    (-0.391491,0)    (-0.447136,0)    (-0.498975,0)    (-0.546629,0)    (-0.589701,0)    (-0.627901,0)    (-0.660906,0)    (-0.688503,0)    (-0.710477,0)    (-0.726677,0)    (-0.737027,0)    (-0.741447,0)    (-0.739957,0)    (-0.732582,0)    (-0.719424,0)    (-0.700606,0)    (-0.676308,0)    (-0.646722,0)    (-0.612131,0)      (-0.5728,0)    (-0.529054,0)    (-0.481258,0)     (-0.42974,0)    (-0.374907,0)    (-0.317191,0)
